CondUnitBaaNDataID,CondUnitModelID,CompressorHP,CondType,CondTypeDesc,AppTempDesc,RefType,RefTypeDesc,AWEFPassOrFail,AWEFRating
1918,432,50,NULL,NULL,M,Q,R407A,Exempt,0
1919,433,75,NULL,NULL,M,Q,R407A,Exempt,0
1920,434,75,NULL,NULL,M,Q,R407A,Exempt,0
1921,435,75,NULL,NULL,M,Q,R407A,Exempt,0
1922,436,100,NULL,NULL,M,Q,R407A,Exempt,0
1923,437,120,NULL,NULL,M,Q,R407A,Exempt,0
1924,438,150,NULL,NULL,M,Q,R407A,Exempt,0
1925,439,30,NULL,NULL,L,Q,R407A,Exempt,0
1926,440,40,NULL,NULL,L,Q,R407A,Exempt,0
1927,441,60,NULL,NULL,L,Q,R407A,Exempt,0
1928,442,60,NULL,NULL,L,Q,R407A,Exempt,0
1929,443,75,NULL,NULL,L,Q,R407A,Exempt,0
1930,444,90,NULL,NULL,L,Q,R407A,Exempt,0
1931,445,100,NULL,NULL,L,Q,R407A,Exempt,0
1932,446,150,NULL,NULL,L,Q,R407A,Exempt,0
1933,447,220,NULL,NULL,L,Q,R407A,Exempt,0
1934,448,20,NULL,NULL,M,S,R404A,Exempt,0
1935,449,25,NULL,NULL,M,S,R404A,Exempt,0
1936,450,30,NULL,NULL,M,S,R404A,Exempt,0
1937,451,35,NULL,NULL,M,S,R404A,Exempt,0
1938,452,40,NULL,NULL,M,S,R404A,Exempt,0
1939,453,50,NULL,NULL,M,S,R404A,Exempt,0
1940,454,60,NULL,NULL,M,S,R404A,Exempt,0
1941,455,75,NULL,NULL,M,S,R404A,Exempt,0
1942,456,100,NULL,NULL,M,S,R404A,Exempt,0
1943,457,130,NULL,NULL,M,S,R404A,Exempt,0
1944,458,150,NULL,NULL,M,S,R404A,Exempt,0
1945,459,20,NULL,NULL,L,S,R404A,Exempt,0
1946,460,25,NULL,NULL,L,S,R404A,Exempt,0
1947,461,30,NULL,NULL,L,S,R404A,Exempt,0
1948,462,35,NULL,NULL,L,S,R404A,Exempt,0
1949,463,40,NULL,NULL,L,S,R404A,Exempt,0
1950,464,50,NULL,NULL,L,S,R404A,Exempt,0
1951,465,60,NULL,NULL,L,S,R404A,Exempt,0
1952,466,75,NULL,NULL,L,S,R404A,Exempt,0
1953,467,100,NULL,NULL,L,S,R404A,Exempt,0
1954,468,20,NULL,NULL,M,Q,R407A,Exempt,0
1955,469,25,NULL,NULL,M,Q,R407A,Exempt,0
1956,470,30,NULL,NULL,M,Q,R407A,Exempt,0
1957,471,35,NULL,NULL,M,Q,R407A,Exempt,0
1958,472,40,NULL,NULL,M,Q,R407A,Exempt,0
1959,473,50,NULL,NULL,M,Q,R407A,Exempt,0
1960,474,60,NULL,NULL,M,Q,R407A,Exempt,0
1961,475,75,NULL,NULL,M,Q,R407A,Exempt,0
1962,476,100,NULL,NULL,M,Q,R407A,Exempt,0
1963,477,130,NULL,NULL,M,Q,R407A,Exempt,0
1964,478,150,NULL,NULL,M,Q,R407A,Exempt,0
1965,479,20,NULL,NULL,L,Q,R407A,Exempt,0
1966,480,25,NULL,NULL,L,Q,R407A,Exempt,0
1967,481,30,NULL,NULL,L,Q,R407A,Exempt,0
1968,482,35,NULL,NULL,L,Q,R407A,Exempt,0
1969,483,40,NULL,NULL,L,Q,R407A,Exempt,0
1970,484,50,NULL,NULL,L,Q,R407A,Exempt,0
1971,485,60,NULL,NULL,L,Q,R407A,Exempt,0
1972,486,75,NULL,NULL,L,Q,R407A,Exempt,0
1973,487,100,NULL,NULL,L,Q,R407A,Exempt,0
1974,488,5,NULL,NULL,M,S,R404A,Exempt,0
1975,489,7,NULL,NULL,M,S,R404A,Exempt,0
1976,490,10,NULL,NULL,M,S,R404A,Exempt,0
1977,491,15,NULL,NULL,M,S,R404A,Exempt,0
1978,492,20,NULL,NULL,M,S,R404A,Exempt,0
1979,493,22,NULL,NULL,M,S,R404A,Exempt,0
1980,494,30,NULL,NULL,M,S,R404A,Exempt,0
1981,495,40,NULL,NULL,M,S,R404A,Exempt,0
1982,496,50,NULL,NULL,M,S,R404A,Exempt,0
1983,497,60,NULL,NULL,M,S,R404A,Exempt,0
1984,498,65,NULL,NULL,M,S,R404A,Exempt,0
1985,499,70,NULL,NULL,M,S,R404A,Exempt,0
1986,500,90,NULL,NULL,M,S,R404A,Exempt,0
1987,501,100,NULL,NULL,M,S,R404A,Exempt,0
1988,502,120,NULL,NULL,M,S,R404A,Exempt,0
1989,503,5,NULL,NULL,L,S,R404A,Exempt,0
1990,504,7,NULL,NULL,L,S,R404A,Exempt,0
1991,505,10,NULL,NULL,L,S,R404A,Exempt,0
1992,506,15,NULL,NULL,L,S,R404A,Exempt,0
1993,507,20,NULL,NULL,L,S,R404A,Exempt,0
1994,508,22,NULL,NULL,L,S,R404A,Exempt,0
1995,509,30,NULL,NULL,L,S,R404A,Exempt,0
1996,510,40,NULL,NULL,L,S,R404A,Exempt,0
1997,511,50,NULL,NULL,L,S,R404A,Exempt,0
1998,512,60,NULL,NULL,L,S,R404A,Exempt,0
1999,513,65,NULL,NULL,L,S,R404A,Exempt,0
2000,514,70,NULL,NULL,L,S,R404A,Exempt,0
2001,515,90,NULL,NULL,L,S,R404A,Exempt,0
2002,516,100,NULL,NULL,L,S,R404A,Exempt,0
2003,517,120,NULL,NULL,L,S,R404A,Exempt,0
2004,518,140,NULL,NULL,L,S,R404A,Exempt,0
2005,519,160,NULL,NULL,L,S,R404A,Exempt,0
2006,520,5,NULL,NULL,M,Q,R407A,Exempt,0
2007,521,7,NULL,NULL,M,Q,R407A,Exempt,0
2008,522,10,NULL,NULL,M,Q,R407A,Exempt,0
2009,523,15,NULL,NULL,M,Q,R407A,Exempt,0
2010,524,20,NULL,NULL,M,Q,R407A,Exempt,0
2011,525,22,NULL,NULL,M,Q,R407A,Exempt,0
2012,526,30,NULL,NULL,M,Q,R407A,Exempt,0
2013,527,40,NULL,NULL,M,Q,R407A,Exempt,0
2014,528,50,NULL,NULL,M,Q,R407A,Exempt,0
2015,529,60,NULL,NULL,M,Q,R407A,Exempt,0
2016,530,65,NULL,NULL,M,Q,R407A,Exempt,0
2017,531,70,NULL,NULL,M,Q,R407A,Exempt,0
2018,532,90,NULL,NULL,M,Q,R407A,Exempt,0
2019,533,100,NULL,NULL,M,Q,R407A,Exempt,0
2020,534,120,NULL,NULL,M,Q,R407A,Exempt,0
2021,535,5,NULL,NULL,L,Q,R407A,Exempt,0
2022,536,7,NULL,NULL,L,Q,R407A,Exempt,0
2023,537,10,NULL,NULL,L,Q,R407A,Exempt,0
2024,538,15,NULL,NULL,L,Q,R407A,Exempt,0
2025,539,20,NULL,NULL,L,Q,R407A,Exempt,0
2026,540,22,NULL,NULL,L,Q,R407A,Exempt,0
2027,541,30,NULL,NULL,L,Q,R407A,Exempt,0
2028,542,40,NULL,NULL,L,Q,R407A,Exempt,0
2029,543,50,NULL,NULL,L,Q,R407A,Exempt,0
2030,544,60,NULL,NULL,L,Q,R407A,Exempt,0
2031,545,65,NULL,NULL,L,Q,R407A,Exempt,0
2032,546,70,NULL,NULL,L,Q,R407A,Exempt,0
2033,547,90,NULL,NULL,L,Q,R407A,Exempt,0
2034,548,100,NULL,NULL,L,Q,R407A,Exempt,0
2035,549,120,NULL,NULL,L,Q,R407A,Exempt,0
2036,550,140,NULL,NULL,L,Q,R407A,Exempt,0
2037,551,160,NULL,NULL,L,Q,R407A,Exempt,0
2038,402,60,2,Title 24 Compliant,M,Q,R407A,FAIL,0
2039,402,60,2,Title 24 Compliant,M,T,R448A,FAIL,0
2040,402,60,2,Title 24 Compliant,M,R,R449A,FAIL,0
2041,402,60,2,Title 24 Compliant,M,F,R407F,FAIL,0
